Day,sex,mean_height,std_height,mean_weight,std_weight
1838,0,110.1745,4.648262154999999,18.3999,2.491714458
1839,0,110.1924,4.649017356,18.4053,2.492813832
1840,0,110.2104,4.6508788800000005,18.4107,2.493913422
1841,0,110.2283,4.651634260000001,18.4161,2.495013228
1842,0,110.2462,4.65238964,18.4215,2.4961132500000005
1843,0,110.2641,4.654247660999999,18.4268,2.497199936
1844,0,110.282,4.655003219999999,18.4322,2.498300388
1845,0,110.3,4.656866,18.4376,2.499585432
1846,0,110.3179,4.657621738,18.443,2.50068637
1847,0,110.3358,4.658377476,18.4484,2.501787524
1848,0,110.3537,4.660236750999999,18.4538,2.5028888940000003
1849,0,110.3716,4.660992668,18.4591,2.503976915
1850,0,110.3895,4.661748585,18.4645,2.5050787150000002
1851,0,110.4074,4.663608576,18.4699,2.506180731
1852,0,110.4253,4.664364672,18.4753,2.507282963
1853,0,110.4432,4.6662252,18.4807,2.5083854109999995
1854,0,110.4611,4.666981475,18.486,2.5094745
1855,0,110.479,4.667737750000001,18.4914,2.510577378
1856,0,110.4969,4.669598993999999,18.4968,2.5118654400000002
0,1,49.1477,1.86269783,3.2322,0.45803506200000005
1,1,49.3166,1.8656469780000002,3.1957,0.46586914599999996
2,1,49.4854,1.868568704,3.2104,0.46990624799999997
3,1,49.6543,1.87196711,3.2315,0.47364095500000003
4,1,49.8232,1.874847016,3.2558,0.47723516399999993
5,1,49.9921,1.877703276,3.2821,0.480696366
6,1,50.1609,1.880532141,3.3099,0.484105974
7,1,50.3298,1.883341116,3.3388,0.4874648
8,1,50.4987,1.8861264450000002,3.3687,0.49078590299999997
9,1,50.6676,1.888888128,3.3995,0.49408333000000004
10,1,50.8365,1.89213453,3.4314,0.497484372
11,1,51.0053,1.8948468950000001,3.4643,0.500903137
12,1,51.1742,1.8975393360000001,3.4983,0.50445486
13,1,51.3431,1.900208131,3.5333,0.50808854
14,1,51.512,1.90285328,3.5693,0.5118019269999999
15,1,51.651,1.9059219000000003,3.6063,0.515664837
16,1,51.7895,1.9094788649999999,3.6438,0.519533004
17,1,51.9272,1.9124787760000002,3.6818,0.523478324
18,1,52.0641,1.91595888,3.7201,0.527398577
19,1,52.2002,1.918879352,3.7584,0.531362592
20,1,52.3353,1.9222755689999997,3.7968,0.535272864
21,1,52.4695,1.9251059549999998,3.8352,0.53922912
22,1,52.6027,1.9284149819999998,3.8735,0.543103435
23,1,52.7349,1.9316793870000002,3.9116,0.546998144
24,1,52.8661,1.9348992600000001,3.9495,0.550836765
25,1,52.9963,1.937544728,3.9872,0.55461952
26,1,53.1255,1.940674515,4.0247,0.558427125
27,1,53.2537,1.9437600499999999,4.0618,0.56215312
28,1,53.3809,1.946801423,4.0987,0.565825535
29,1,53.5072,1.9498023679999998,4.1353,0.569472163
30,1,53.6326,1.9527629659999997,4.1716,0.573094408
31,1,53.7571,1.9556832980000003,4.2075,0.5766799499999999
32,1,53.8806,1.9590986160000001,4.2431,0.580201494
33,1,54.0031,1.9619326230000003,4.2783,0.5836884689999999
34,1,54.1247,1.9647266099999998,4.3131,0.587142303
35,1,54.2454,1.9674806579999997,4.3476,0.5905345080000001
36,1,54.3651,1.9707348749999998,4.3818,0.593909172
37,1,54.4839,1.9734068580000002,4.4155,0.5972405299999999
38,1,54.6018,1.9760391419999999,4.449,0.6005260199999999
39,1,54.7187,1.979175379,4.482,0.6037254
40,1,54.8348,1.981729672,4.5148,0.606969712
41,1,54.9499,1.984790388,4.5472,0.610143296
42,1,55.0642,1.9872669779999999,4.5793,0.613259856
43,1,55.1777,1.990259639,4.611,0.61635237
44,1,55.2903,1.9926624120000003,4.6425,0.6194023500000001
45,1,55.4021,1.9955836420000002,4.6736,0.622430048
46,1,55.513,1.9984679999999997,4.7044,0.6254499800000001
47,1,55.623,2.00075931,4.7349,0.628415928
48,1,55.7322,2.00357259,4.7651,0.6313757500000001
49,1,55.8406,2.006352758,4.795,0.6342826
50,1,55.9482,2.009099862,4.8245,0.63712347
51,1,56.0549,2.0112498120000004,4.8538,0.6399735299999999
52,1,56.1609,2.013929874,4.8828,0.6428206199999998
53,1,56.266,2.0165734399999997,4.9115,0.6456166750000001
54,1,56.3704,2.019187728,4.9399,0.648361875
55,1,56.4739,2.02176562,4.968,0.65110608
56,1,56.5767,2.024314326,4.9959,0.6538134329999999
57,1,56.6788,2.026833888,5.0235,0.65647098
58,1,56.78,2.0293172,5.0509,0.65914245
59,1,56.8806,2.031775032,5.078,0.6618157400000001
60,1,56.9805,2.03420385,5.1049,0.6644027349999999
61,1,57.0796,2.0366001280000003,5.1315,0.66699237
62,1,57.1782,2.0389746119999996,5.158,0.66961156
63,1,57.2761,2.041320204,5.1842,0.672183372
64,1,57.3733,2.043636946,5.2102,0.6747209000000001
65,1,57.4699,2.0465031390000004,5.236,0.67722424
66,1,57.5659,2.0487703809999998,5.2616,0.6797461039999999
67,1,57.6613,2.0510124409999997,5.287,0.68223448
68,1,57.756,2.0532258,5.3121,0.6846765690000001
69,1,57.8501,2.055414053,5.337,0.68713875
70,1,57.9436,2.0581566720000004,5.3618,0.689581098
71,1,58.0365,2.06029575,5.3863,0.6919779610000001
72,1,58.1288,2.062409824,5.4107,0.6944092380000001
73,1,58.2206,2.065084682,5.4348,0.696795708
74,1,58.3117,2.0671497650000004,5.4587,0.699150296
75,1,58.4022,2.0691899460000003,5.4825,0.701485875
76,1,58.4922,2.071793724,5.5061,0.703844763
77,1,58.5816,2.07378864,5.5295,0.70611715
78,1,58.6705,2.0763489949999996,5.5527,0.708413466
79,1,58.7588,2.078298756,5.5757,0.7107344790000001
80,1,58.8465,2.08081224,5.5986,0.71298171
81,1,58.9337,2.0827169580000002,5.6213,0.715254212
82,1,59.0204,2.085190732,5.6438,0.7174962939999999
83,1,59.1066,2.087054046,5.6662,0.719720724
84,1,59.1922,2.0894846599999997,5.6883,0.7219021529999999
85,1,59.2773,2.091303144,5.7104,0.724135824
86,1,59.3619,2.093694213,5.7322,0.7263270619999999
87,1,59.4459,2.0960624340000003,5.7539,0.7284437399999999
88,1,59.5295,2.09781958,5.7755,0.7306585050000001
89,1,59.6126,2.100151898,5.7969,0.732786129
90,1,59.6952,2.101867992,5.8181,0.7348842110000001
91,1,59.7773,2.10416096,5.8393,0.737036446
92,1,59.8589,2.106434691,5.8602,0.7391470259999999
93,1,59.9401,2.1080933170000002,5.881,0.7412412400000001
94,1,60.0209,2.1103348439999996,5.9017,0.743319115
95,1,60.1011,2.112553665,5.9223,0.745380678
96,1,60.181,2.1147603399999997,5.9427,0.747413379
97,1,60.2603,2.116341736,5.9629,0.749476901
98,1,60.3393,2.118512823,5.9831,0.751537191
99,1,60.4178,2.12066478,6.0031,0.753569143
100,1,60.4958,2.122797622,6.0229,0.755572805
101,1,60.5734,2.124914872,6.0426,0.7575607620000001
102,1,60.6506,2.126410036,6.0622,0.759533038
103,1,60.7273,2.128491865,6.0817,0.761550474
104,1,60.8036,2.130558144,6.101,0.7634791400000001
105,1,60.8795,2.132608885,6.1202,0.7654534139999999
106,1,60.955,2.1346441,6.1393,0.7674125
107,1,61.0301,2.136663801,6.1582,0.769343926
108,1,61.1047,2.1386645000000004,6.1771,0.771272706
109,1,61.1789,2.140649711,6.1958,0.773173882
110,1,61.2527,2.142006919,6.2143,0.775047496
111,1,61.3261,2.143960456,6.2328,0.7769808480000001
112,1,61.3991,2.145898545,6.2511,0.7788245490000001
113,1,61.4717,2.147821198,6.2693,0.7807159290000001
114,1,61.5439,2.1497284270000003,6.2874,0.782592678
115,1,61.6156,2.151616752,6.3054,0.7844548140000001
116,1,61.687,2.1534931699999995,6.3232,0.78628992
117,1,61.758,2.1553542,6.341,0.78812289
118,1,61.8286,2.157199854,6.3586,0.789928878
119,1,61.8988,2.159030144,6.3761,0.791720337
120,1,61.9686,2.160845082,6.3935,0.7935612200000001
121,1,62.0381,2.163268547,6.4108,0.795323848
122,1,62.1071,2.165053506,6.428,0.7971362799999999
123,1,62.1758,2.16682663,6.445,0.79885775
124,1,62.2441,2.1685844440000004,6.462,0.8006418
125,1,62.312,2.1703269599999997,6.4788,0.80239938
126,1,62.3795,2.17205419,6.4956,0.8041552799999999
127,1,62.4467,2.173769627,6.5122,0.80588475
128,1,62.5135,2.1754697999999997,6.5288,0.80761256
129,1,62.58,2.1771582,6.5452,0.80931398
130,1,62.6461,2.179457819,6.5615,0.8110014
131,1,62.7118,2.181116404,6.5777,0.8126748349999999
132,1,62.7772,2.182763244,6.5939,0.8144125889999999
133,1,62.8423,2.184398348,6.6099,0.816058254
134,1,62.907,2.18601825,6.6258,0.817756236
135,1,62.9714,2.1882561500000004,6.6416,0.8193741920000001
136,1,63.0354,2.1898497960000003,6.6573,0.821044809
137,1,63.0991,2.191431743,6.6729,0.822701841
138,1,63.1626,2.193005472,6.6884,0.8243453
139,1,63.2257,2.194564047,6.7039,0.825987519
140,1,63.2884,2.196740364,6.7192,0.827603864
141,1,63.3509,2.1982762300000003,6.7344,0.829206672
142,1,63.4131,2.199800439,6.7495,0.830795955
143,1,63.475,2.20194775,6.7646,0.83238403
144,1,63.5365,2.20344582,6.7795,0.833946295
145,1,63.5978,2.204935726,6.7944,0.8355753120000001
146,1,63.6588,2.2070505959999998,6.8091,0.8371107539999999
147,1,63.7196,2.208521336,6.8238,0.8387132580000001
148,1,63.78,2.209977,6.8384,0.8402342079999999
149,1,63.8402,2.21206293,6.8529,0.841810236
150,1,63.9,2.2134959999999997,6.8673,0.8433731130000001
151,1,63.9597,2.214924411,6.8816,0.844854032
152,1,64.019,2.2169779700000003,6.8959,0.8464027660000001
153,1,64.0781,2.2183838220000003,6.91,0.8479261
154,1,64.137,2.2197815700000003,6.9241,0.849448588
155,1,64.1956,2.221809716,6.9381,0.850957965
156,1,64.2539,2.22318494,6.952,0.85245424
157,1,64.312,2.2251952,6.9659,0.8539496810000001
158,1,64.3699,2.226554841,6.9797,0.8554320320000001
159,1,64.4276,2.228550684,6.9934,0.856971236
160,1,64.485,2.2298913,7.007,0.8584275699999999
161,1,64.5422,2.2312238539999996,7.0205,0.85987084
162,1,64.5991,2.233190887,7.034,0.86138364
163,1,64.6559,2.234507904,7.0474,0.8628131819999999
164,1,64.7124,2.2364605440000003,7.0607,0.8643002870000001
165,1,64.7688,2.23776204,7.074,0.86571612
166,1,64.8249,2.239700295,7.0872,0.867189792
167,1,64.8808,2.240982832,7.1003,0.868650702
168,1,64.9366,2.242910164,7.1133,0.870027723
169,1,64.9921,2.2441772129999995,7.1263,0.8714752269999999
170,1,65.0474,2.246086722,7.1393,0.8729222110000001
171,1,65.1026,2.2479927779999995,7.1521,0.874344225
172,1,65.1576,2.249240352,7.1649,0.8757657270000001
173,1,65.2123,2.251128596,7.1776,0.877174496
174,1,65.267,2.25236417,7.1903,0.8785827569999999
175,1,65.3214,2.254241514,7.2029,0.879978293
176,1,65.3757,2.25546165,7.2154,0.88136111
177,1,65.4298,2.2573281,7.2279,0.882815706
178,1,65.4837,2.2591876500000003,7.2403,0.8841854360000001
179,1,65.5375,2.260388375,7.2527,0.88555467
180,1,65.5911,2.262237039,7.265,0.8869111999999999
181,1,65.6445,2.2640788049999996,7.2772,0.888327804
182,1,65.6978,2.265260144,7.2894,0.88967127
183,1,65.751,2.26709448,7.3016,0.8910872639999999
184,1,65.804,2.26826388,7.3136,0.8924054720000001
185,1,65.8568,2.2700838960000005,7.3256,0.8937964559999999
186,1,65.9095,2.271900465,7.3376,0.8951872
187,1,65.9621,2.2737135870000005,7.3495,0.89649201
188,1,66.0145,2.2748596699999997,7.3614,0.8978699579999999
189,1,66.0668,2.276661928,7.3732,0.899235472
190,1,66.1189,2.278457294,7.3849,0.900588555
191,1,66.1709,2.2795875050000003,7.3966,0.9019414040000001
192,1,66.2228,2.2813754600000005,7.4082,0.903207744
193,1,66.2745,2.2831565250000003,7.4198,0.9045478180000001
194,1,66.3261,2.2842708839999997,7.4314,0.90588766
195,1,66.3776,2.286044544,7.4429,0.9072150809999999
196,1,66.429,2.28781476,7.4543,0.908530084
197,1,66.4802,2.289578088,7.4657,0.909919516
198,1,66.5313,2.291337972,7.477,0.91122199
199,1,66.5823,2.2924285890000005,7.4883,0.9125242379999999
200,1,66.6331,2.2941776330000003,7.4995,0.913814075
201,1,66.6839,2.2959266769999997,7.5107,0.915103688
202,1,66.7345,2.297668835,7.5219,0.916468296
203,1,66.785,2.2987396999999996,7.533,0.91774539
204,1,66.8354,2.300474468,7.544,0.91901008
205,1,66.8857,2.302205794,7.5551,0.920362282
206,1,66.9359,2.303933678,7.566,0.92161446
207,1,66.9859,2.305654678,7.5769,0.922942189
208,1,67.0359,2.307375678,7.5878,0.92419404
209,1,67.0858,2.3084223780000004,7.5986,0.9255094800000001
210,1,67.1355,2.310132555,7.6094,0.926748826
211,1,67.1852,2.311842732,7.6202,0.928064158
212,1,67.2347,2.313546027,7.6309,0.9293673109999999
213,1,67.2842,2.315249322,7.6416,0.930594048
214,1,67.3335,2.3169457350000005,7.6522,0.931884916
215,1,67.3828,2.3186421480000003,7.6628,0.933175784
216,1,67.432,2.32033512,7.6733,0.934377741
217,1,67.481,2.3213464,7.6838,0.935656326
218,1,67.53,2.323032,7.6943,0.936934911
219,1,67.5789,2.32471416,7.7047,0.938201319
220,1,67.6277,2.32639288,7.7151,0.939467727
221,1,67.6764,2.32806816,7.7254,0.940721958
222,1,67.725,2.3297399999999997,7.7357,0.941976189
223,1,67.7735,2.3314084,7.746,0.94315296
224,1,67.8219,2.3330733599999998,7.7562,0.9443949119999999
225,1,67.8703,2.33473832,7.7664,0.9456368639999999
226,1,67.9185,2.3363964,7.7766,0.946878816
227,1,67.9667,2.3380544800000003,7.7867,0.948186459
228,1,68.0148,2.3397091199999998,7.7968,0.9494163360000001
229,1,68.0628,2.3413603199999997,7.8068,0.9506340360000001
230,1,68.1107,2.3430080799999997,7.8169,0.9518639130000001
231,1,68.1585,2.3446524,7.8268,0.953069436
232,1,68.2063,2.34629672,7.8368,0.954287136
233,1,68.254,2.3479376000000003,7.8467,0.955492659
234,1,68.3016,2.34957504,7.8566,0.956776748
235,1,68.3491,2.35120904,7.8664,0.957970192
236,1,68.3965,2.3528396000000003,7.8762,0.959163636
237,1,68.4439,2.35447016,7.886,0.96035708
238,1,68.4911,2.35609384,7.8957,0.9616173029999999
239,1,68.5383,2.35771752,7.9054,0.962798666
240,1,68.5855,2.3593412,7.9151,0.9639800289999999
241,1,68.6325,2.3609579999999997,7.9247,0.96522846
242,1,68.6795,2.3625748,7.9343,0.9663977400000001
243,1,68.7264,2.36418816,7.9439,0.96756702
244,1,68.7732,2.3657980800000002,7.9534,0.968803654
245,1,68.82,2.3674079999999997,7.9629,0.969960849
246,1,68.8666,2.36901104,7.9724,0.971197768
247,1,68.9133,2.37061752,7.9819,0.972355058
248,1,68.9598,2.37221712,7.9913,0.973500166
249,1,69.0063,2.3738167199999998,8.0007,0.974725281
250,1,69.0527,2.37541288,8.01,0.9758583
251,1,69.099,2.37769659,8.0193,0.977071512
252,1,69.1452,2.3792863320000004,8.0286,0.9782849100000001
253,1,69.1914,2.380876074,8.0379,0.9794181150000001
254,1,69.2376,2.3824658160000003,8.0471,0.980619606
255,1,69.2836,2.3840486760000004,8.0563,0.981740718
256,1,69.3296,2.385631536,8.0655,0.982942485
257,1,69.3755,2.3872109550000005,8.0746,0.984051502
258,1,69.4214,2.3887903740000005,8.0837,0.9852413560000001
259,1,69.4672,2.3903663520000005,8.0928,0.9864313920000001
260,1,69.5129,2.392634018,8.1019,0.987540591
261,1,69.5585,2.3942035699999997,8.1109,0.9887187100000001
262,1,69.6041,2.395773122,8.1199,0.9898158099999999
263,1,69.6496,2.397339232,8.1289,0.990994199
264,1,69.6951,2.398905342,8.1378,0.9921605760000001
265,1,69.7405,2.40046801,8.1468,0.993257856
266,1,69.7858,2.402725094,8.1557,0.9944245009999999
267,1,69.8311,2.4042847730000005,8.1645,0.9955791300000001
268,1,69.8763,2.405841009,8.1734,0.9966643960000001
269,1,69.9215,2.407397245,8.1822,0.99781929
270,1,69.9666,2.408950038,8.191,0.9989743600000001
271,1,70.0116,2.411199504,8.1998,1.000129606
272,1,70.0566,2.412749304,8.2085,1.0011907450000002
273,1,70.1015,2.41429566,8.2172,1.002334056
274,1,70.1463,2.4158385719999997,8.2259,1.0034775409999999
275,1,70.1911,2.4173814840000003,8.2346,1.004538854
276,1,70.2358,2.41962331,8.2432,1.0056703999999999
277,1,70.2805,2.4211632250000004,8.2519,1.0068143189999998
278,1,70.3251,2.4226996950000004,8.2605,1.00794621
279,1,70.3697,2.424236165,8.269,1.00898338
280,1,70.4142,2.42576919,8.2776,1.010115528
281,1,70.4586,2.428003356,8.2861,1.0112356439999999
282,1,70.503,2.4295333799999996,8.2946,1.0123559300000002
283,1,70.5474,2.4310634039999997,8.3031,1.013476386
284,1,70.5917,2.432589982,8.3116,1.014513896
285,1,70.6359,2.434819473,8.3201,1.015634607
286,1,70.68,2.4363396,8.3285,1.01674328
287,1,70.7241,2.437859727,8.3369,1.017852121
288,1,70.7682,2.4400875359999996,8.3453,1.018877677
289,1,70.8122,2.441604656,8.3536,1.01997456
290,1,70.8561,2.4431183279999997,8.362,1.02108382
291,1,70.9,2.444632,8.3703,1.022181036
292,1,70.9439,2.446855111,8.3786,1.023278418
293,1,70.9876,2.448362324,8.3869,1.024292097
294,1,71.0314,2.4498729860000004,8.3952,1.0253897280000002
295,1,71.075,2.4520875,8.4035,1.0264875249999998
296,1,71.1187,2.4535951500000004,8.4117,1.027573272
297,1,71.1622,2.4550959000000003,8.4199,1.028659183
298,1,71.2057,2.45659665,8.4281,1.029745258
299,1,71.2492,2.458809892,8.4363,1.0307471339999998
300,1,71.2926,2.4603076259999996,8.4445,1.031833455
301,1,71.3359,2.4618019089999996,8.4526,1.03290772
302,1,71.3792,2.464009984,8.4607,1.033982147
303,1,71.4224,2.465501248,8.4688,1.035056736
304,1,71.4656,2.466992512,8.4769,1.036046718
305,1,71.5088,2.4691988639999995,8.485,1.03712155
306,1,71.5518,2.4706836539999997,8.4931,1.038196544
307,1,71.5949,2.4721718969999995,8.5011,1.039259475
308,1,71.6378,2.474369612,8.5092,1.040334792
309,1,71.6808,2.4758548320000004,8.5172,1.0413980440000001
310,1,71.7236,2.477333144,8.5252,1.042376204
311,1,71.7664,2.47952912,8.5332,1.043439696
312,1,71.8092,2.48100786,8.5411,1.044491119
313,1,71.8519,2.483201664,8.5491,1.04555493
314,1,71.8946,2.484677376,8.557,1.04660667
315,1,71.9372,2.486149632,8.565,1.04758515
316,1,71.9798,2.4883416859999996,8.5729,1.048637128
317,1,72.0223,2.4898109109999997,8.5808,1.049689264
318,1,72.0647,2.491276679,8.5887,1.050741558
319,1,72.1071,2.493463518,8.5965,1.051781775
320,1,72.1495,2.49492971,8.6044,1.05274834
321,1,72.1918,2.497114362,8.6122,1.053788792
322,1,72.234,2.49857406,8.6201,1.0548416370000002
323,1,72.2762,2.5000337580000003,8.6279,1.0558824020000002
324,1,72.3184,2.50221664,8.6357,1.056923323
325,1,72.3605,2.5036733,8.6435,1.0578779649999999
326,1,72.4025,2.505850525,8.6512,1.0589068799999999
327,1,72.4445,2.5073041450000004,8.659,1.05994819
328,1,72.4865,2.5087577650000004,8.6667,1.0609774140000001
329,1,72.5284,2.510933208,8.6745,1.062019035
330,1,72.5702,2.512380324,8.6822,1.062961746
331,1,72.612,2.51455356,8.6899,1.0639913559999998
332,1,72.6538,2.5160010940000004,8.6976,1.06502112
333,1,72.6955,2.5181721199999996,8.7053,1.066051038
334,1,72.7372,2.5196166079999998,8.713,1.06699398
335,1,72.7788,2.5210576319999998,8.7207,1.068024129
336,1,72.8203,2.523223395,8.7283,1.0690421840000002
337,1,72.8618,2.52466137,8.736,1.07007264
338,1,72.9033,2.5268283780000003,8.7436,1.0710035640000002
339,1,72.9447,2.528263302,8.7512,1.072022
340,1,72.9861,2.5304280869999998,8.7588,1.073040588
341,1,73.0274,2.531859958,8.7664,1.0740593280000001
342,1,73.0686,2.534019048,8.774,1.0749904799999999
343,1,73.1099,2.535451332,8.7816,1.076009448
344,1,73.151,2.53760819,8.7892,1.0770285679999998
345,1,73.1922,2.539037418,8.7968,1.0779598719999999
346,1,73.2332,2.5404597079999998,8.8043,1.078966965
347,1,73.2743,2.54261821,8.8119,1.0799864639999999
348,1,73.3152,2.5440374400000003,8.8194,1.080905664
349,1,73.3562,2.546193702,8.8269,1.081913133
350,1,73.3971,2.5476133409999995,8.8344,1.082920752
351,1,73.4379,2.549763888,8.842,1.08394078
352,1,73.4787,2.551180464,8.8495,1.0848602050000002
353,1,73.5195,2.5533322349999996,8.8569,1.0858559399999999
354,1,73.5602,2.5547457459999996,8.8644,1.086864084
355,1,73.6008,2.556891792,8.8719,1.087783659
356,1,73.6414,2.5583022360000003,8.8794,1.088792028
357,1,73.682,2.5604495000000003,8.8868,1.089699416
358,1,73.7225,2.561856875,8.8943,1.0907080089999999
359,1,73.763,2.56400188,8.9017,1.091704488
360,1,73.8034,2.565406184,8.9092,1.092624288
361,1,73.8438,2.567548926,8.9166,1.09362099
362,1,73.8842,2.5689536340000005,8.924,1.09461784
363,1,73.9245,2.5710941099999998,8.9314,1.0955255240000001
364,1,73.9647,2.572492266,8.9388,1.096522596
365,1,74.0049,2.5746304710000003,8.9462,1.0974303539999999
366,1,74.0451,2.5760290290000003,8.9536,1.098427648
367,1,74.0852,2.5781649599999996,8.961,1.09942509
368,1,74.1253,2.57956044,8.9684,1.1003329960000001
369,1,74.1653,2.5816940930000003,8.9757,1.10131839
370,1,74.2053,2.5838285459999994,8.9831,1.1022263700000001
371,1,74.2452,2.5852178639999996,8.9904,1.1032119839999999
372,1,74.2851,2.587350033,8.9978,1.104210016
373,1,74.325,2.5887397500000002,9.0051,1.105105872
374,1,74.3648,2.5908696320000004,9.0125,1.1061041249999999
375,1,74.4045,2.5922527800000004,9.0198,1.107000054
376,1,74.4443,2.594383855,9.0271,1.107986254
377,1,74.4839,2.595763915,9.0344,1.108882256
378,1,74.5236,2.597892696,9.0417,1.109868675
379,1,74.5632,2.599273152,9.049,1.11076475
380,1,74.6027,2.6013961489999997,9.0563,1.111751388
381,1,74.6422,2.603519936,9.0636,1.1126475359999999
382,1,74.6817,2.6048976960000005,9.0709,1.1136343930000001
383,1,74.7211,2.607019179,9.0782,1.1145306140000002
384,1,74.7605,2.6083938449999997,9.0854,1.115505412
385,1,74.7998,2.6105130200000004,9.0927,1.116401706
386,1,74.8391,2.6118845900000003,9.0999,1.1173767209999999
387,1,74.8784,2.6140049439999995,9.1072,1.118273088
388,1,74.9176,2.6153734159999993,9.1144,1.11924832
389,1,74.9567,2.617487964,9.1217,1.12014476
390,1,74.9959,2.6196067870000004,9.1289,1.121120209
391,1,75.0349,2.620969057,9.1361,1.122004441
392,1,75.074,2.62308556,9.1434,1.122992388
393,1,75.113,2.62444822,9.1506,1.123876692
394,1,75.1519,2.626558905,9.1578,1.124760996
395,1,75.1908,2.62791846,9.165,1.1257369499999998
396,1,75.2297,2.6300303119999997,9.1722,1.126621326
397,1,75.2686,2.632142942,9.1794,1.127597496
398,1,75.3073,2.633496281,9.1866,1.128481944
399,1,75.3461,2.635606578,9.1938,1.1294583299999998
400,1,75.3848,2.6369603039999996,9.2009,1.1303305650000002
401,1,75.4235,2.639068265,9.2081,1.131215085
402,1,75.4621,2.6411735000000003,9.2153,1.1321917579999998
403,1,75.5007,2.6425245,9.2225,1.13307635
404,1,75.5392,2.644627392,9.2296,1.1340409519999999
405,1,75.5777,2.645975277,9.2368,1.134925616
406,1,75.6162,2.6480793240000002,9.2439,1.135797993
407,1,75.6546,2.650180638,9.2511,1.136775168
408,1,75.693,2.65152579,9.2582,1.137647616
409,1,75.7313,2.6536247520000003,9.2654,1.138532352
410,1,75.7696,2.654966784,9.2725,1.1394975250000001
411,1,75.8079,2.657066895,9.2796,1.140370044
412,1,75.8461,2.6591642660000003,9.2867,1.141242563
413,1,75.8843,2.660503558,9.2939,1.1422203100000001
414,1,75.9224,2.6625985679999995,9.301,1.1430929
415,1,75.9605,2.6639347349999998,9.3081,1.1439654899999998
416,1,75.9986,2.666030888,9.3152,1.1449312320000002
417,1,76.0366,2.6681242940000005,9.3223,1.145803893
418,1,76.0746,2.6694577140000004,9.3294,1.146676554
419,1,76.1125,2.67154875,9.3365,1.1476425799999999
420,1,76.1504,2.6736405440000004,9.3436,1.148515312
421,1,76.1883,2.674971213,9.3507,1.149388044
422,1,76.2261,2.677060632,9.3578,1.1502607759999999
423,1,76.2639,2.678388168,9.3649,1.1512271570000001
424,1,76.3016,2.680475208,9.372,1.15209996
425,1,76.3393,2.6825630019999998,9.379,1.15296047
426,1,76.377,2.6838877799999996,9.3861,1.1539271340000001
427,1,76.4146,2.68597319,9.3932,1.154800008
428,1,76.4522,2.688059352,9.4002,1.155660588
429,1,76.4897,2.689377852,9.4073,1.1565334619999998
430,1,76.5272,2.6914616239999996,9.4144,1.1575004800000002
431,1,76.5647,2.693546146,9.4214,1.15836113
432,1,76.6021,2.6948618779999998,9.4285,1.159234075
433,1,76.6395,2.6969440049999998,9.4355,1.160094725
434,1,76.6769,2.698260111,9.4426,1.16096767
435,1,76.7142,2.7003398400000003,9.4496,1.1619228160000001
436,1,76.7515,2.7024203149999995,9.4567,1.162795832
437,1,76.7887,2.703730127,9.4637,1.163656552
438,1,76.8259,2.705808198,9.4707,1.164517272
439,1,76.8631,2.707887013,9.4778,1.165390288
440,1,76.9002,2.709194046,9.4848,1.166345856
441,1,76.9373,2.711270452,9.4918,1.167206646
442,1,76.9744,2.7133475999999996,9.4988,1.1680674359999998
443,1,77.0114,2.7146518499999996,9.5058,1.168928226
444,1,77.0484,2.716726584,9.5129,1.169801313
445,1,77.0853,2.7187985310000005,9.5199,1.170757302
446,1,77.1222,2.7200999940000004,9.5269,1.171618162
447,1,77.1591,2.7221730479999997,9.5339,1.1724790219999999
448,1,77.1959,2.724243311,9.5409,1.173339882
449,1,77.2327,2.725541983,9.5479,1.174200742
450,1,77.2695,2.7276133499999995,9.5549,1.175061602
451,1,77.3062,2.7289088599999998,9.5619,1.176018081
452,1,77.3429,2.730977799,9.5689,1.176879011
453,1,77.3796,2.7330474719999995,9.5759,1.177739941
454,1,77.4162,2.734340184,9.5829,1.178600871
455,1,77.4528,2.736407424,9.5898,1.179449502
456,1,77.4893,2.7384718620000004,9.5968,1.180310432
457,1,77.5258,2.7397617720000005,9.6038,1.181171362
458,1,77.5623,2.7418273049999997,9.6108,1.1821283999999999
459,1,77.5988,2.7438935680000003,9.6178,1.1829894
460,1,77.6352,2.745180672,9.6247,1.1838381
461,1,77.6716,2.7472444919999996,9.6317,1.1846991
462,1,77.7079,2.749305502,9.6387,1.1855601
463,1,77.7442,2.7505897960000003,9.6457,1.1864211
464,1,77.7805,2.752651895,9.6526,1.1872698
465,1,77.8167,2.75471118,9.6596,1.1881308
466,1,77.8529,2.7559926600000004,9.6665,1.189076165
467,1,77.8891,2.7580530309999998,9.6735,1.189937235
468,1,77.9252,2.760110584,9.6805,1.190798305
469,1,77.9613,2.762168859,9.6874,1.191647074
470,1,77.9974,2.7634478820000004,9.6944,1.1925081439999998
471,1,78.0334,2.765503696,9.7013,1.193356913
472,1,78.0694,2.7675602300000004,9.7083,1.194217983
473,1,78.1054,2.7688364300000003,9.7152,1.1950667519999998
474,1,78.1413,2.770890498,9.7222,1.195927822
475,1,78.1772,2.772945284,9.7291,1.1968738820000002
476,1,78.2131,2.774218657,9.7361,1.197735022
477,1,78.249,2.77627452,9.743,1.19858386
478,1,78.2848,2.7783275520000004,9.75,1.199445
479,1,78.3205,2.7795945449999997,9.7569,1.2002938380000001
